PLANT;PN;DESC;CLASS;MOB;UM;FAMILY;DEPT;WOCE;BOMLEV
71;A002752;DESC PN A002752;02;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002753;DESC PN A002753;02;MAKE;NR;FLP+;CONF;CNFD;0
71;A002754;DESC PN A002754;30;MAKE;NR;FLS;CONF;CNFD;0
71;A002755;DESC PN A002755;02;MAKE;NR;FLS;CONF;CNFD;0
71;A002756;DESC PN A002756;02;MAKE;NR;FLP+;CONF;CNFD;0
71;A002757;DESC PN A002757;02;MAKE;NR;FLP+;CONF;CNFD;0
71;A002758;DESC PN A002758;30;MAKE;NR;FLG;CONL;IL01;0
71;A002759;DESC PN A002759;30;MAKE;NR;FLS;CONF;CNFD;0
71;A002760;DESC PN A002760;30;MAKE;NR;FLS;CONF;CNFD;0
71;A002761;DESC PN A002761;30;MAKE;NR;FLP1;CONF;CNFD;0
71;A002762;DESC PN A002762;30;MAKE;NR;FLG;CONF;CNFD;0
71;A002763;DESC PN A002763;30;MAKE;NR;FLG;CONF;CNFD;0
71;A002764;DESC PN A002764;02;MAKE;NR;AFLG;CONF;CNFD;0
71;A002765;DESC PN A002765;02;MAKE;NR;AFLG;CONF;CNFD;0
71;A002766;DESC PN A002766;02;MAKE;NR;FLS;CONF;CNFD;0
71;A002771;DESC PN A002771;02;MAKE;NR;FLS;CONF;CNFD;0
71;A002773;DESC PN A002773;02;MAKE;NR;FLS;CONF;CNFD;0
71;A002775;DESC PN A002775;02;MAKE;NR;FLS;CONF;CNFD;1
71;A002776;DESC PN A002776;02;MAKE;NR;FLS;CONF;CNFD;1
71;A002777;DESC PN A002777;02;MAKE;NR;FLS;CONF;CNFD;1
71;A002779;DESC PN A002779;02;MAKE;NR;FLS;CONF;CNFD;1
71;A002781;DESC PN A002781;30;MAKE;NR;ASP;CONF;FST1;1
71;A002782;DESC PN A002782;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002783;DESC PN A002783;02;MAKE;NR;AFLCP;CONF;CNFD;0
71;A002784;DESC PN A002784;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002785;DESC PN A002785;02;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002786;DESC PN A002786;30;MAKE;NR;FLS;CONL;IL02;0
71;A002787;DESC PN A002787;30;MAKE;NR;ABP2;CONF;FBU1;0
71;A002788;DESC PN A002788;02;MAKE;NR;FLP+;CONF;CNFD;0
71;A002789;DESC PN A002789;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002790;DESC PN A002790;02;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002791;DESC PN A002791;02;MAKE;NR;ASSEX;CONF;CNFD;0
71;A002792;DESC PN A002792;30;MAKE;NR;AFLS;CONF;CNFD;0
71;A002793;DESC PN A002793;30;MAKE;NR;FLG;CONL;IL01;0
71;A002794;DESC PN A002794;30;MAKE;NR;AFLG;CONF;CNFD;0
71;A002795;DESC PN A002795;02;MAKE;NR;FLP+;CONF;CNFD;0
71;A002796;DESC PN A002796;02;MAKE;NR;FLS;CONF;CNFD;0
71;A002797;DESC PN A002797;30;MAKE;NR;AFLS;CONF;CNFD;0
71;A002798;DESC PN A002798;30;MAKE;NR;FLS;CONF;CNFD;0
71;A002799;DESC PN A002799;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002800;DESC PN A002800;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002802;DESC PN A002802;02;MAKE;NR;BLCP;CONF;CNFD;0
71;A002803;DESC PN A002803;02;MAKE;NR;FLP+;CONF;CNFD;0
71;A002804;DESC PN A002804;02;MAKE;NR;FLG;CONF;CNFD;0
71;A002805;DESC PN A002805;02;MAKE;NR;FLG;CONF;CNFD;0
71;A002806;DESC PN A002806;02;MAKE;NR;FLG;CONF;CNFD;0
71;A002807;DESC PN A002807;02;MAKE;NR;FLG;CONF;CNFD;0
71;A002808;DESC PN A002808;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002809;DESC PN A002809;02;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002810;DESC PN A002810;30;MAKE;NR;ASP;CONF;FST1;0
71;A002810;DESC PN A002810;30;MAKE;NR;ABP2;CONF;CNFD;0
71;A002811;DESC PN A002811;30;MAKE;NR;SP;CONF;FST1;0
71;A002812;DESC PN A002812;30;MAKE;NR;ASSSC;CONF;FST1;0
71;A002813;DESC PN A002813;02;MAKE;NR;BP2;CONF;FBU1;0
71;A002814;DESC PN A002814;30;SCO;NR;AFLS;CONL;IL02;0
71;A002816;DESC PN A002816;02;MAKE;KG;CPF;COMP;CO;0
71;A002817;DESC PN A002817;30;MAKE;NR;ABP2;CONF;FBU1;0
71;A002818;DESC PN A002818;30;SCO;NR;ABP2;****;****;0
71;A002819;DESC PN A002819;02;MAKE;NR;AFLCP;CONF;FFL1;0
71;A002820;DESC PN A002820;02;MAKE;NR;AFLCP;CONF;FFL1;0
71;A002821;DESC PN A002821;02;MAKE;NR;FLCP;CONF;CNFD;0
71;A002824;DESC PN A002824;30;MAKE;NR;FLG;CONF;CNFD;0
71;A002825;DESC PN A002825;02;MAKE;NR;AFLCP;CONF;CNFD;0
71;A002826;DESC PN A002826;30;SCO;NR;ASP;****;****;0
71;A002827;DESC PN A002827;30;MAKE;NR;ASP;CONF;FST1;0
71;A002828;DESC PN A002828;30;MAKE;NR;AFLCP;CONF;FFL1;0
71;A002829;DESC PN A002829;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002830;DESC PN A002830;02;MAKE;NR;ABLCS;CONF;CNFD;0
71;A002831;DESC PN A002831;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002832;DESC PN A002832;02;MAKE;NR;BLCP;CONF;CNFD;0
71;A002833;DESC PN A002833;02;MAKE;NR;CSD;COMP;CO;0
71;A002834;DESC PN A002834;02;MAKE;NR;BP1;CONF;CNFD;0
71;A002835;DESC PN A002835;02;MAKE;NR;ABP1;CONF;CNFD;0
71;A002836;DESC PN A002836;02;MAKE;NR;ABP1;CONF;CNFD;0
71;A002837;DESC PN A002837;02;MAKE;NR;ASP;CONF;CNFD;0
71;A002838;DESC PN A002838;02;MAKE;NR;ASP;CONF;CNFD;0
71;A002839;DESC PN A002839;02;MAKE;NR;FLCP;CONF;CNFD;0
71;A002840;DESC PN A002840;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002841;DESC PN A002841;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002842;DESC PN A002842;02;MAKE;NR;ASSSC;CONF;CNFD;0
71;A002843;DESC PN A002843;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A002844;DESC PN A002844;02;MAKE;NR;FLCP;CONF;CNFD;0
71;A002845;DESC PN A002845;02;MAKE;NR;FLS;CONF;CNFD;0
71;A002846;DESC PN A002846;02;MAKE;NR;FLP+;CONF;CNFD;0
71;A002847;DESC PN A002847;02;MAKE;NR;SP;CONF;CNFD;0
71;A002848;DESC PN A002848;30;SCO;NR;ASP;****;****;0
71;A002849;DESC PN A002849;02;MAKE;NR;ABLCS;CONF;CNFD;0
71;A002850;DESC PN A002850;02;MAKE;NR;ABLCS;CONF;CNFD;0
71;A002851;DESC PN A002851;02;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002852;DESC PN A002852;02;MAKE;NR;BLCS;CONF;FBL2;0
71;A002853;DESC PN A002853;02;MAKE;NR;BLCS;CONF;CNFD;0
71;A002854;DESC PN A002854;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A002855;DESC PN A002855;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002856;DESC PN A002856;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002857;DESC PN A002857;02;MAKE;NR;FLCP;CONF;CNFD;0
71;A002858;DESC PN A002858;02;MAKE;NR;FLP+;CONF;CNFD;0
71;A002859;DESC PN A002859;02;MAKE;NR;BLCP;CONF;FBL1;0
71;A002860;DESC PN A002860;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002861;DESC PN A002861;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002862;DESC PN A002862;02;MAKE;NR;FLP+;CONF;CNFD;0
71;A002863;DESC PN A002863;02;MAKE;NR;FLS;CONF;CNFD;0
71;A002864;DESC PN A002864;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002865;DESC PN A002865;02;MAKE;NR;BLCP;CONF;FBL2;0
71;A002866;DESC PN A002866;02;MAKE;NR;BLCP;CONF;FBL2;0
71;A002867;DESC PN A002867;02;MAKE;NR;****;CONF;CNFF;0
71;A002868;DESC PN A002868;02;MAKE;NR;FLS;CONF;CNFD;0
71;A002869;DESC PN A002869;02;MAKE;NR;FLS;CONF;CNFD;0
71;A002870;DESC PN A002870;02;MAKE;NR;CP3;COMP;CO;0
71;A002871;DESC PN A002871;02;MAKE;NR;ABLCS;CONF;CNFD;0
71;A002872;DESC PN A002872;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002873;DESC PN A002873;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A002874;DESC PN A002874;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A002875;DESC PN A002875;02;MAKE;NR;BP2;CONF;FBU3;0
71;A002876;DESC PN A002876;02;MAKE;NR;FLG;CONF;CNFD;0
71;A002877;DESC PN A002877;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002878;DESC PN A002878;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A002879;DESC PN A002879;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A002880;DESC PN A002880;30;SCO;NR;ABP3;****;****;0
71;A002881;DESC PN A002881;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A002882;DESC PN A002882;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A002883;DESC PN A002883;30;MAKE;NR;ABP2;CONF;FBU1;0
71;A002884;DESC PN A002884;30;MAKE;NR;ABP2;CONF;FBU1;0
71;A002885;DESC PN A002885;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A002886;DESC PN A002886;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A002887;DESC PN A002887;30;MAKE;NR;FLCP;CONF;FFL1;0
71;A002888;DESC PN A002888;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A002889;DESC PN A002889;30;MAKE;NR;ABP2;CONF;FBU1;0
71;A002890;DESC PN A002890;30;MAKE;NR;ABP2;CONF;FBU1;0
71;A002891;DESC PN A002891;30;MAKE;NR;ABP2;CONF;FBU1;0
71;A002892;DESC PN A002892;30;MAKE;NR;ABP2;CONF;FBU1;0
71;A002893;DESC PN A002893;30;MAKE;NR;ABP2;CONF;FBU1;0
71;A002894;DESC PN A002894;02;MAKE;NR;ABP2;CONF;FBU1;0
71;A002895;DESC PN A002895;30;MAKE;NR;ABP2;CONF;FBU1;0
71;A002896;DESC PN A002896;02;MAKE;NR;ABLCS;CONF;CNFD;0
71;A002897;DESC PN A002897;02;MAKE;NR;FLCP;CONF;FFL1;0
71;A002898;DESC PN A002898;02;MAKE;NR;FLCP;CONF;CNFD;0
71;A002899;DESC PN A002899;30;MAKE;NR;BLCS;CONF;FBL1;0
71;A002900;DESC PN A002900;02;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002901;DESC PN A002901;30;MAKE;NR;ABLCS;CONF;FBL1;0
71;A002902;DESC PN A002902;30;MAKE;NR;ABP2;CONF;FBU2;0
71;A002903;DESC PN A002903;02;MAKE;NR;ABLCS;CONF;CNFD;0
71;A002904;DESC PN A002904;30;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002905;DESC PN A002905;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A002906;DESC PN A002906;02;MAKE;NR;ABLCS;CONF;CNFD;0
71;A002907;DESC PN A002907;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002908;DESC PN A002908;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002909;DESC PN A002909;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A002910;DESC PN A002910;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A002911;DESC PN A002911;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002912;DESC PN A002912;30;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002913;DESC PN A002913;30;MAKE;NR;SP;CONF;FST1;1
71;A002914;DESC PN A002914;30;MAKE;NR;AFLGS1;CONF;FST2;0
71;A002915;DESC PN A002915;02;MAKE;NR;MS;PREP;MI06;0
71;A002916;DESC PN A002916;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002917;DESC PN A002917;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002918;DESC PN A002918;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002919;DESC PN A002919;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002920;DESC PN A002920;02;MAKE;NR;AFLCP;CONF;CNFD;0
71;A002921;DESC PN A002921;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002922;DESC PN A002922;02;MAKE;NR;FLCP;CONF;CNFD;0
71;A002923;DESC PN A002923;02;MAKE;NR;FLCP;CONF;CNFD;0
71;A002924;DESC PN A002924;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002925;DESC PN A002925;02;MAKE;NR;FLCP;CONF;CNFD;0
71;A002926;DESC PN A002926;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A002927;DESC PN A002927;30;MAKE;NR;ABP2;CONF;FBU1;0
71;A002928;DESC PN A002928;02;MAKE;NR;ABP2;CONF;FBU1;0
71;A002929;DESC PN A002929;02;MAKE;NR;FLS;CONF;CNFD;0
71;A002930;DESC PN A002930;02;MAKE;NR;FLS;CONF;CNFD;0
71;A002931;DESC PN A002931;02;MAKE;NR;FLS;CONF;CNFD;0
71;A002932;DESC PN A002932;30;MAKE;NR;ABP3;CONF;FBU1;0
71;A002933;DESC PN A002933;30;SCO;NR;ABP3;CONF;FBU1;0
71;A002934;DESC PN A002934;04;MAKE;NR;FLG;PREP;SLVD;1
71;A002935;DESC PN A002935;30;MAKE;NR;AFLG;CONF;CNFD;0
71;A002935;DESC PN A002935;02;MAKE;NR;FLG;CONF;CNFD;0
71;A002936;DESC PN A002936;04;MAKE;NR;FLG;CONF;CNFD;1
71;A002937;DESC PN A002937;30;MAKE;NR;AFLG;CONF;CNFD;0
71;A002939;DESC PN A002939;30;MAKE;NR;AFLG;CONF;CNFD;0
71;A002940;DESC PN A002940;30;MAKE;NR;AFLS;CONF;CNFD;0
71;A002941;DESC PN A002941;02;MAKE;NR;ABLCS;CONF;CNFD;0
71;A002942;DESC PN A002942;02;MAKE;NR;BLCS;CONF;CNFD;0
71;A002943;DESC PN A002943;30;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002944;DESC PN A002944;30;MAKE;NR;ABLCP;CONF;FBLF;0
71;A002945;DESC PN A002945;02;MAKE;NR;ABLCP;CONF;FBLF;0
71;A002946;DESC PN A002946;30;MAKE;NR;FLCP;CONF;CNFD;0
71;A002947;DESC PN A002947;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002948;DESC PN A002948;30;MAKE;NR;SP;CONF;FST1;1
71;A002949;DESC PN A002949;02;MAKE;NR;FLS;CONF;CNFD;0
71;A002950;DESC PN A002950;30;MAKE;NR;ABP2;CONF;FBU1;0
71;A002951;DESC PN A002951;30;SCO;NR;ABP2;****;****;0
71;A002952;DESC PN A002952;02;MAKE;NR;CSD;COMP;CO;0
71;A002953;DESC PN A002953;02;MAKE;NR;BP2;CONF;CNFD;0
71;A002954;DESC PN A002954;02;MAKE;NR;ABLCS;CONF;CNFD;0
71;A002955;DESC PN A002955;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002956;DESC PN A002956;02;MAKE;NR;SP;CONF;FST1;0
71;A002957;DESC PN A002957;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002958;DESC PN A002958;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002959;DESC PN A002959;02;MAKE;NR;BP2;CONF;CNFD;0
71;A002960;DESC PN A002960;02;MAKE;NR;BP2;CONF;CNFD;0
71;A002961;DESC PN A002961;02;MAKE;NR;BP2;CONF;FBU3;0
71;A002962;DESC PN A002962;02;MAKE;NR;BP2;CONF;FBU3;0
71;A002963;DESC PN A002963;30;MAKE;NR;FLCPF;CONF;FFL1;0
71;A002964;DESC PN A002964;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002965;DESC PN A002965;02;MAKE;NR;AFLS;CONF;CNFD;0
71;A002966;DESC PN A002966;02;MAKE;NR;AFLS;CONF;CNFD;0
71;A002967;DESC PN A002967;02;MAKE;NR;FLP+;CONF;CNFD;0
71;A002968;DESC PN A002968;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A002969;DESC PN A002969;02;MAKE;NR;BP2;CONF;FBU1;0
71;A002970;DESC PN A002970;30;MAKE;NR;SP;CONF;FST1;0
71;A002971;DESC PN A002971;02;MAKE;NR;ASSSC;CONF;CNFD;0
71;A002972;DESC PN A002972;02;MAKE;NR;ASSSC;CONF;CNFD;0
71;A002973;DESC PN A002973;02;MAKE;NR;SP;CONF;FST1;0
71;A002974;DESC PN A002974;02;MAKE;NR;FLP1;CONF;CNFD;0
71;A002975;DESC PN A002975;02;MAKE;NR;FLG;CONF;CNFD;0
71;A002975;DESC PN A002975;02;MAKE;NR;FLG;CONF;CNFD;0
71;A002976;DESC PN A002976;02;MAKE;NR;FLS;CONF;CNFD;0
71;A002977;DESC PN A002977;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002978;DESC PN A002978;02;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002979;DESC PN A002979;30;MAKE;NR;AFLG;****;****;0
71;A002980;DESC PN A002980;30;MAKE;NR;ABP2;CONF;FBU1;0
71;A002981;DESC PN A002981;30;MAKE;NR;ABP2;CONF;FBU3;0
71;A002982;DESC PN A002982;30;MAKE;NR;ABP2;CONF;FBU1;0
71;A002983;DESC PN A002983;30;MAKE;NR;ABP3;CONF;FBU1;0
71;A002984;DESC PN A002984;30;MAKE;NR;ABP3;CONF;FBU3;0
71;A002986;DESC PN A002986;02;MAKE;NR;ABLCS;CONF;FBL1;0
71;A002987;DESC PN A002987;02;MAKE;NR;ABLCS;CONF;FBL1;0
71;A002988;DESC PN A002988;30;MAKE;NR;ABLCS;CONF;FBL1;0
71;A002989;DESC PN A002989;02;MAKE;NR;ABP2;CONF;FBU1;0
71;A002990;DESC PN A002990;02;MAKE;NR;ABP2;CONF;FBU1;0
71;A002991;DESC PN A002991;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A002992;DESC PN A002992;02;MAKE;NR;BLCS;CONF;CNFD;0
71;A002993;DESC PN A002993;02;MAKE;KG;MS;PREP;SLVD;0
71;A002994;DESC PN A002994;02;MAKE;NR;ABP2;CONF;FBU1;0
71;A002995;DESC PN A002995;02;MAKE;NR;AFLCP;CONF;CNFD;0
71;A002996;DESC PN A002996;02;MAKE;NR;AFLCP;CONF;CNFD;0
71;A002997;DESC PN A002997;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A002998;DESC PN A002998;30;MAKE;NR;ABP2;CONF;CNFD;0
71;A002999;DESC PN A002999;30;MAKE;NR;BP2;CONF;CNFD;0
71;A003001;DESC PN A003001;30;MAKE;NR;ABP2;CONF;FBU3;0
71;A003002;DESC PN A003002;30;SCO;NR;ABP2;****;****;0
71;A003003;DESC PN A003003;02;MAKE;NR;ABLCP;CONF;FBL1;0
71;A003004;DESC PN A003004;02;MAKE;NR;ABLCP;CONF;FBL1;0
71;A003006;DESC PN A003006;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A003007;DESC PN A003007;02;MAKE;NR;BLCP;CONF;CNFD;0
71;A003008;DESC PN A003008;02;MAKE;NR;BLCP;CONF;CNFD;0
71;A003009;DESC PN A003009;02;MAKE;NR;BLCP;CONF;CNFD;0
71;A003010;DESC PN A003010;02;MAKE;NR;BLCP;CONF;CNFD;0
71;A003011;DESC PN A003011;30;MAKE;NR;ABP2;CONF;FBU1;0
71;A003012;DESC PN A003012;30;SCO;NR;ABP2;****;****;0
71;A003013;DESC PN A003013;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A003014;DESC PN A003014;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A003015;DESC PN A003015;02;MAKE;NR;ABLCP;CONF;FBL1;0
71;A003016;DESC PN A003016;02;MAKE;NR;ABLCP;CONF;CNFD;0
71;A003017;DESC PN A003017;02;MAKE;NR;FLP+;CONF;CNFD;0
71;A003018;DESC PN A003018;02;MAKE;NR;FLP+;CONF;CNFD;0
71;A003019;DESC PN A003019;30;SCO;NR;FLCS;CONF;FFL1;0
71;A003020;DESC PN A003020;02;MAKE;NR;ASSSC;CONF;CNFD;0
71;A003021;DESC PN A003021;02;MAKE;NR;ASSSC;CONF;CNFD;0
71;A003022;DESC PN A003022;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A003023;DESC PN A003023;02;MAKE;NR;BP2;CONF;CNFD;0
71;A003024;DESC PN A003024;02;MAKE;NR;BP2;CONF;FBU3;0
71;A003025;DESC PN A003025;02;MAKE;NR;BP2;CONF;CNFD;0
71;A003026;DESC PN A003026;02;MAKE;NR;BP2;CONF;FBU3;0
71;A003027;DESC PN A003027;02;MAKE;NR;FLCP;CONF;CNFD;0
71;A003028;DESC PN A003028;02;MAKE;NR;ASCP;CONF;CNFD;0
71;A003029;DESC PN A003029;02;MAKE;NR;ABP3;CONF;CNFD;0
71;A003030;DESC PN A003030;02;MAKE;NR;ABP3;CONF;CNFD;0
71;A003031;DESC PN A003031;02;MAKE;NR;ABP2;CONF;FBU3;0
71;A003032;DESC PN A003032;02;MAKE;NR;ABP1;CONF;FBU3;0
71;A003033;DESC PN A003033;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A003034;DESC PN A003034;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A003035;DESC PN A003035;30;MAKE;NR;ABP2;CONF;FBU3;0
71;A003036;DESC PN A003036;02;MAKE;NR;BLCS;CONF;FBL1;0
71;A003037;DESC PN A003037;02;MAKE;NR;BP2;CONF;CNFD;0
71;A003038;DESC PN A003038;02;MAKE;NR;BP2;CONF;FBU3;0
71;A003039;DESC PN A003039;02;MAKE;NR;BP2;CONF;CNFD;0
71;A003040;DESC PN A003040;02;MAKE;NR;BP2;CONF;FBU3;0
71;A003041;DESC PN A003041;02;MAKE;NR;BLCS;CONF;FBL1;0
71;A003042;DESC PN A003042;02;MAKE;NR;BLCS;CONF;FBL1;0
71;A003043;DESC PN A003043;02;MAKE;NR;BLCS;CONF;FBL1;0
71;A003044;DESC PN A003044;02;MAKE;NR;BLCS;CONF;CNFD;0
71;A003045;DESC PN A003045;02;MAKE;NR;BLCS;CONF;CNFD;0
71;A003046;DESC PN A003046;30;SCO;NR;AVLP;****;****;0
71;A003047;DESC PN A003047;30;MAKE;NR;VLP;CONF;CNFD;0
71;A003048;DESC PN A003048;30;SCO;NR;AFLP1;CONL;IL04;0
71;A003049;DESC PN A003049;30;MAKE;NR;BP2;CONF;CNFD;0
71;A003050;DESC PN A003050;30;MAKE;NR;ABLCP;CONF;FBL2;0
71;A003051;DESC PN A003051;30;SCO;NR;AFLG;****;****;0
71;A003052;DESC PN A003052;30;MAKE;NR;AFLG;CONF;CNFD;0
71;A003053;DESC PN A003053;30;SCO;NR;AFLG;CONL;IL01;0
71;A003054;DESC PN A003054;30;SCO;NR;AFLG;****;****;0
71;A003055;DESC PN A003055;02;MAKE;NR;BP2;CONF;FBU3;0
71;A003056;DESC PN A003056;30;MAKE;NR;ABLCP;CONF;CNFD;0
71;A003057;DESC PN A003057;30;MAKE;NR;ABLCP;CONF;CNFD;0
71;A003058;DESC PN A003058;02;MAKE;NR;SP;CONF;CNFD;0
71;A003059;DESC PN A003059;02;MAKE;NR;ABLCP;CONF;FBL1;0
71;A003060;DESC PN A003060;02;MAKE;NR;ABLCP;CONF;FBL1;0
71;A003061;DESC PN A003061;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A003062;DESC PN A003062;30;MAKE;NR;ABP2;CONF;FBU1;0
71;A003063;DESC PN A003063;02;MAKE;NR;ABP2;CONF;FBU1;0
71;A003064;DESC PN A003064;30;MAKE;NR;ABP2;CONF;FBU1;0
71;A003065;DESC PN A003065;30;MAKE;NR;ABLCP;CONF;FBL2;0
71;A003066;DESC PN A003066;30;MAKE;NR;ABLCP;CONF;FBL2;0
71;A003067;DESC PN A003067;02;MAKE;NR;ABLCP;PREP;SLVD;0
71;A003068;DESC PN A003068;30;MAKE;NR;ABLCP;CONF;FBL2;0
71;A003069;DESC PN A003069;30;SCO;NR;AFLG;CONL;IL01;0
71;A003070;DESC PN A003070;02;MAKE;NR;FLS;CONF;CNFD;1
71;A003071;DESC PN A003071;30;SCO;NR;AFLG;****;****;0
71;A003072;DESC PN A003072;30;SCO;NR;AFLG;****;****;0
71;A003073;DESC PN A003073;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A003074;DESC PN A003074;30;MAKE;NR;FLCP;CONF;FFL1;0
71;A003075;DESC PN A003075;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A003076;DESC PN A003076;30;MAKE;KG;MS;PREP;SLVD;0
71;A003077;DESC PN A003077;02;MAKE;NR;STRCP;CONF;CNFD;0
71;A003078;DESC PN A003078;02;MAKE;NR;ABLCP;CONF;FBL1;0
71;A003079;DESC PN A003079;30;MAKE;NR;AFLG;CONF;CNFD;0
71;A003080;DESC PN A003080;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A003081;DESC PN A003081;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A003082;DESC PN A003082;30;MAKE;NR;ABLCP;CONF;FBL2;0
71;A003083;DESC PN A003083;02;MAKE;NR;BLCS;CONF;FBL1;0
71;A003084;DESC PN A003084;02;MAKE;NR;SP;CONF;CNFD;1
71;A003085;DESC PN A003085;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A003086;DESC PN A003086;30;MAKE;NR;FLG;CONF;CNFD;0
71;A003087;DESC PN A003087;30;MAKE;NR;FLG;CONF;CNFD;0
71;A003088;DESC PN A003088;04;MAKE;NR;FLG;PREP;SLVD;1
71;A003089;DESC PN A003089;30;MAKE;NR;ASP;CONF;FST1;0
71;A003090;DESC PN A003090;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A003091;DESC PN A003091;02;MAKE;NR;BP2;CONF;FBU1;0
71;A003092;DESC PN A003092;02;MAKE;NR;ABLCS;CONF;FBL1;0
71;A003093;DESC PN A003093;02;MAKE;NR;ABP2;CONF;CNFD;0
71;A003094;DESC PN A003094;02;MAKE;NR;ABP2;CONF;FBU1;0
71;A003095;DESC PN A003095;02;MAKE;NR;ABP2;CONF;FBU1;0
71;A003096;DESC PN A003096;02;MAKE;NR;ABP2;CONF;FBU1;0
71;A003097;DESC PN A003097;30;MAKE;NR;ABP2;CONF;FBU1;0
71;A003098;DESC PN A003098;02;MAKE;NR;ABP2;CONF;FBU3;0
71;A003099;DESC PN A003099;02;MAKE;NR;BLCP;CONF;CNFD;0
71;A003100;DESC PN A003100;02;MAKE;NR;BLCP;CONF;CNFD;0
71;A003101;DESC PN A003101;30;MAKE;NR;ABLCP;CONF;FBL1;0
71;A003102;DESC PN A003102;30;MAKE;NR;ABLCP;CONF;FBL2;1
71;A003102;DESC PN A003102;30;MAKE;NR;ABLCP;CONF;CNFF;0
71;A003103;DESC PN A003103;30;MAKE;NR;ABLCP;CONF;FBL2;0
71;A003105;DESC PN A003105;02;MAKE;NR;ASSSC;CONF;FFL1;0
71;A003106;DESC PN A003106;02;MAKE;NR;ABLCP;CONF;CNFD;0
