PLANT;SUPP_CODE;SUPP_NAME;COUNTRY
71;S2479;Supplier name:S2479;I
71;S2480;Supplier name:S2480;GB
71;S2481;Supplier name:S2481;I
71;S2482;Supplier name:S2482;I
71;S2483;Supplier name:S2483;I
71;S2484;Supplier name:S2484;I
71;S2485;Supplier name:S2485;I
71;S2486;Supplier name:S2486;I
71;S2487;Supplier name:S2487;I
71;S2488;Supplier name:S2488;I
71;S2489;Supplier name:S2489;I
71;S2490;Supplier name:S2490;F
71;S2491;Supplier name:S2491;HK
71;S2492;Supplier name:S2492;I
71;S2493;Supplier name:S2493;I
71;S2494;Supplier name:S2494;I
71;S2495;Supplier name:S2495;I
71;S2496;Supplier name:S2496;I
71;S2497;Supplier name:S2497;I
71;S2498;Supplier name:S2498;I
71;S2499;Supplier name:S2499;GB
71;S2500;Supplier name:S2500;E
71;S2501;Supplier name:S2501;GB
71;S2502;Supplier name:S2502;I
71;S2503;Supplier name:S2503;F
71;S2504;Supplier name:S2504;I
71;S2505;Supplier name:S2505;CH
71;S2506;Supplier name:S2506;I
71;S2507;Supplier name:S2507;I
71;S2508;Supplier name:S2508;CH
71;S2509;Supplier name:S2509;D
71;S2510;Supplier name:S2510;I
71;S2511;Supplier name:S2511;GB
71;S2512;Supplier name:S2512;GB
71;S2513;Supplier name:S2513;I
71;S2514;Supplier name:S2514;I
71;S2515;Supplier name:S2515;IND
71;S2516;Supplier name:S2516;I
71;S2517;Supplier name:S2517;GB
71;S2518;Supplier name:S2518;I
71;S2519;Supplier name:S2519;E
71;S2520;Supplier name:S2520;I
71;S2521;Supplier name:S2521;I
71;S2522;Supplier name:S2522;USA
71;S2523;Supplier name:S2523;NL
71;S2524;Supplier name:S2524;USA
71;S2525;Supplier name:S2525;I
71;S2526;Supplier name:S2526;ISR
71;S2527;Supplier name:S2527;CH
71;S2528;Supplier name:S2528;B
71;S2529;Supplier name:S2529;I
71;S2530;Supplier name:S2530;I
71;S2531;Supplier name:S2531;I
71;S2532;Supplier name:S2532;SU
71;S2533;Supplier name:S2533;I
71;S2534;Supplier name:S2534;CZ
71;S2535;Supplier name:S2535;I
71;S2536;Supplier name:S2536;I
71;S2538;Supplier name:S2538;I
71;S2539;Supplier name:S2539;I
71;S2540;Supplier name:S2540;I
71;S2541;Supplier name:S2541;AUS
71;S2542;Supplier name:S2542;I
71;S2543;Supplier name:S2543;I
71;S2544;Supplier name:S2544;D
71;S2545;Supplier name:S2545;I
71;S2546;Supplier name:S2546;E
71;S2547;Supplier name:S2547;I
71;S2548;Supplier name:S2548;I
71;S2549;Supplier name:S2549;I
71;S2550;Supplier name:S2550;I
71;S2551;Supplier name:S2551;I
71;S2552;Supplier name:S2552;I
71;S2553;Supplier name:S2553;I
71;S2555;Supplier name:S2555;I
71;S2556;Supplier name:S2556;I
71;S2557;Supplier name:S2557;USA
71;S2558;Supplier name:S2558;I
71;S2559;Supplier name:S2559;I
71;S2560;Supplier name:S2560;I
71;S2561;Supplier name:S2561;I
71;S2562;Supplier name:S2562;I
71;S2563;Supplier name:S2563;I
71;S2564;Supplier name:S2564;I
71;S2565;Supplier name:S2565;DE
71;S2566;Supplier name:S2566;E
71;S2567;Supplier name:S2567;IE
71;S2568;Supplier name:S2568;GB
71;S2569;Supplier name:S2569;I
71;S2570;Supplier name:S2570;I
71;S2571;Supplier name:S2571;D
71;S2572;Supplier name:S2572;I
71;S2573;Supplier name:S2573;I
71;S2574;Supplier name:S2574;I
71;S2575;Supplier name:S2575;CH
71;S2576;Supplier name:S2576;I
71;S2577;Supplier name:S2577;I
71;S2578;Supplier name:S2578;I
71;S2579;Supplier name:S2579;I
71;S2580;Supplier name:S2580;RSM
71;S2581;Supplier name:S2581;I
71;S2582;Supplier name:S2582;I
71;S2583;Supplier name:S2583;I
71;S2584;Supplier name:S2584;CH
71;S2585;Supplier name:S2585;I
71;S2586;Supplier name:S2586;E
71;S2587;Supplier name:S2587;D
71;S2588;Supplier name:S2588;I
71;S2589;Supplier name:S2589;I
71;S2590;Supplier name:S2590;I
71;S2591;Supplier name:S2591;I
71;S2592;Supplier name:S2592;I
71;S2593;Supplier name:S2593;I
71;S2594;Supplier name:S2594;I
71;S2595;Supplier name:S2595;I
71;S2596;Supplier name:S2596;I
71;S2597;Supplier name:S2597;I
71;S2598;Supplier name:S2598;I
71;S2599;Supplier name:S2599;I
71;S2600;Supplier name:S2600;I
71;S2601;Supplier name:S2601;I
71;S2602;Supplier name:S2602;I
71;S2603;Supplier name:S2603;I
71;S2604;Supplier name:S2604;I
71;S2605;Supplier name:S2605;I
71;S2606;Supplier name:S2606;F
71;S2607;Supplier name:S2607;I
71;S2608;Supplier name:S2608;R
71;S2609;Supplier name:S2609;LV
71;S2610;Supplier name:S2610;I
71;S2611;Supplier name:S2611;I
71;S2612;Supplier name:S2612;I
71;S2613;Supplier name:S2613;E
71;S2615;Supplier name:S2615;CO
71;S2616;Supplier name:S2616;I
71;S2617;Supplier name:S2617;D
71;S2618;Supplier name:S2618;I
71;S2619;Supplier name:S2619;I
71;S2620;Supplier name:S2620;I
71;S2621;Supplier name:S2621;I
71;S2622;Supplier name:S2622;I
71;S2623;Supplier name:S2623;IND
71;S2624;Supplier name:S2624;USA
71;S2625;Supplier name:S2625;USA
71;S2626;Supplier name:S2626;USA
71;S2627;Supplier name:S2627;USA
71;S2628;Supplier name:S2628;USA
71;S2629;Supplier name:S2629;D
71;S2630;Supplier name:S2630;I
71;S2631;Supplier name:S2631;I
71;S2632;Supplier name:S2632;I
71;S2633;Supplier name:S2633;D
71;S2634;Supplier name:S2634;R
71;S2635;Supplier name:S2635;USA
71;S2636;Supplier name:S2636;USA
71;S2637;Supplier name:S2637;I
71;S2638;Supplier name:S2638;USA
71;S2639;Supplier name:S2639;USA
71;S2640;Supplier name:S2640;USA
71;S2641;Supplier name:S2641;D
71;S2642;Supplier name:S2642;USA
71;S2643;Supplier name:S2643;I
71;S2644;Supplier name:S2644;I
71;S2645;Supplier name:S2645;I
71;S2646;Supplier name:S2646;I
71;S2647;Supplier name:S2647;SU
71;S2648;Supplier name:S2648;USA
71;S2649;Supplier name:S2649;I
71;S2650;Supplier name:S2650;I
71;S2651;Supplier name:S2651;I
71;S2652;Supplier name:S2652;I
71;S2653;Supplier name:S2653;I
71;S2654;Supplier name:S2654;USA
71;S2655;Supplier name:S2655;USA
71;S2656;Supplier name:S2656;D
71;S2657;Supplier name:S2657;DE
71;S2658;Supplier name:S2658;I
71;S2659;Supplier name:S2659;I
71;S2660;Supplier name:S2660;I
71;S2661;Supplier name:S2661;CDN
71;S2662;Supplier name:S2662;I
71;S2663;Supplier name:S2663;I
71;S2664;Supplier name:S2664;F
71;S2665;Supplier name:S2665;GB
71;S2666;Supplier name:S2666;I
71;S2667;Supplier name:S2667;I
71;S2668;Supplier name:S2668;IE
71;S2669;Supplier name:S2669;I
71;S2670;Supplier name:S2670;I
71;S2671;Supplier name:S2671;I
71;S2672;Supplier name:S2672;I
71;S2673;Supplier name:S2673;I
71;S2674;Supplier name:S2674;I
71;S2675;Supplier name:S2675;I
71;S2676;Supplier name:S2676;I
71;S2677;Supplier name:S2677;USA
71;S2678;Supplier name:S2678;I
71;S2679;Supplier name:S2679;CN
71;S2680;Supplier name:S2680;I
71;S2681;Supplier name:S2681;I
71;S2682;Supplier name:S2682;I
71;S2683;Supplier name:S2683;I
71;S2684;Supplier name:S2684;I
71;S2685;Supplier name:S2685;I
71;S2686;Supplier name:S2686;I
71;S2687;Supplier name:S2687;I
71;S2688;Supplier name:S2688;D
71;S2689;Supplier name:S2689;I
71;S2690;Supplier name:S2690;USA
71;S2691;Supplier name:S2691;I
71;S2692;Supplier name:S2692;I
71;S2693;Supplier name:S2693;I
71;S2694;Supplier name:S2694;I
71;S2695;Supplier name:S2695;I
71;S2696;Supplier name:S2696;I
71;S2697;Supplier name:S2697;I
71;S2698;Supplier name:S2698;I
71;S2699;Supplier name:S2699;GB
71;S2700;Supplier name:S2700;I
71;S2701;Supplier name:S2701;CH
71;S2702;Supplier name:S2702;I
71;S2703;Supplier name:S2703;I
71;S2704;Supplier name:S2704;I
71;S2705;Supplier name:S2705;I
71;S2706;Supplier name:S2706;CH
71;S2707;Supplier name:S2707;I
71;S2708;Supplier name:S2708;I
71;S2709;Supplier name:S2709;I
71;S2710;Supplier name:S2710;CH
71;S2711;Supplier name:S2711;I
71;S2712;Supplier name:S2712;D
71;S2713;Supplier name:S2713;I
71;S2714;Supplier name:S2714;I
71;S2715;Supplier name:S2715;I
71;S2716;Supplier name:S2716;I
71;S2717;Supplier name:S2717;IRA
71;S2718;Supplier name:S2718;I
71;S2719;Supplier name:S2719;I
71;S2720;Supplier name:S2720;I
71;S2721;Supplier name:S2721;D
71;S2722;Supplier name:S2722;CH
71;S2723;Supplier name:S2723;I
71;S2724;Supplier name:S2724;I
71;S2725;Supplier name:S2725;I
71;S2726;Supplier name:S2726;I
71;S2727;Supplier name:S2727;I
71;S2728;Supplier name:S2728;I
71;S2729;Supplier name:S2729;I
71;S2730;Supplier name:S2730;I
71;S2731;Supplier name:S2731;I
71;S2732;Supplier name:S2732;I
71;S2733;Supplier name:S2733;D
71;S2734;Supplier name:S2734;I
71;S2735;Supplier name:S2735;I
71;S2737;Supplier name:S2737;I
71;S2738;Supplier name:S2738;PL
71;S2739;Supplier name:S2739;GB
71;S2740;Supplier name:S2740;I
71;S2741;Supplier name:S2741;I
71;S2742;Supplier name:S2742;E
71;S2743;Supplier name:S2743;I
71;S2744;Supplier name:S2744;I
71;S2745;Supplier name:S2745;I
71;S2746;Supplier name:S2746;CH
71;S2747;Supplier name:S2747;I
71;S2748;Supplier name:S2748;D
71;S2749;Supplier name:S2749;I
71;S2750;Supplier name:S2750;F
71;S2751;Supplier name:S2751;I
71;S2752;Supplier name:S2752;NL
71;S2753;Supplier name:S2753;I
71;S2754;Supplier name:S2754;I
71;S2755;Supplier name:S2755;I
71;S2756;Supplier name:S2756;I
71;S2757;Supplier name:S2757;I
71;S2758;Supplier name:S2758;E
71;S2759;Supplier name:S2759;I
71;S2760;Supplier name:S2760;I
71;S2761;Supplier name:S2761;I
71;S2762;Supplier name:S2762;I
71;S2763;Supplier name:S2763;I
71;S2764;Supplier name:S2764;I
71;S2765;Supplier name:S2765;I
71;S2766;Supplier name:S2766;I
71;S2767;Supplier name:S2767;I
71;S2768;Supplier name:S2768;I
71;S2769;Supplier name:S2769;I
71;S2770;Supplier name:S2770;I
71;S2771;Supplier name:S2771;I
71;S2772;Supplier name:S2772;F
71;S2773;Supplier name:S2773;I
71;S2774;Supplier name:S2774;I
71;S2775;Supplier name:S2775;I
71;S2776;Supplier name:S2776;I
71;S2777;Supplier name:S2777;I
71;S2778;Supplier name:S2778;I
71;S2779;Supplier name:S2779;I
71;S2780;Supplier name:S2780;I
71;S2781;Supplier name:S2781;I
71;S2782;Supplier name:S2782;I
71;S2783;Supplier name:S2783;I
71;S2784;Supplier name:S2784;I
71;S2785;Supplier name:S2785;I
71;S2786;Supplier name:S2786;E
71;S2787;Supplier name:S2787;I
71;S2788;Supplier name:S2788;I
71;S2789;Supplier name:S2789;I
71;S2790;Supplier name:S2790;I
71;S2791;Supplier name:S2791;I
71;S2792;Supplier name:S2792;I
71;S2793;Supplier name:S2793;I
71;S2794;Supplier name:S2794;I
71;S2795;Supplier name:S2795;I
71;S2796;Supplier name:S2796;I
71;S2797;Supplier name:S2797;I
71;S2798;Supplier name:S2798;I
71;S2799;Supplier name:S2799;I
71;S2800;Supplier name:S2800;I
71;S2801;Supplier name:S2801;E
71;S2802;Supplier name:S2802;D
71;S2803;Supplier name:S2803;I
71;S2804;Supplier name:S2804;I
71;S2805;Supplier name:S2805;I
71;S2806;Supplier name:S2806;F
71;S2807;Supplier name:S2807;I
71;S2808;Supplier name:S2808;I
71;S2809;Supplier name:S2809;I
71;S2810;Supplier name:S2810;I
71;S2811;Supplier name:S2811;GB
71;S2812;Supplier name:S2812;I
71;S2813;Supplier name:S2813;I
71;S2814;Supplier name:S2814;I
71;S2815;Supplier name:S2815;GB
71;S2816;Supplier name:S2816;D
71;S2817;Supplier name:S2817;I
71;S2818;Supplier name:S2818;I
71;S2819;Supplier name:S2819;I
71;S2820;Supplier name:S2820;I
71;S2821;Supplier name:S2821;I
71;S2822;Supplier name:S2822;I
71;S2823;Supplier name:S2823;I
71;S2824;Supplier name:S2824;D
71;S2825;Supplier name:S2825;I
71;S2826;Supplier name:S2826;CH
71;S2827;Supplier name:S2827;I
71;S2828;Supplier name:S2828;I
71;S2829;Supplier name:S2829;PL
71;S2830;Supplier name:S2830;IRL
71;S2831;Supplier name:S2831;I
71;S2832;Supplier name:S2832;I
71;S2833;Supplier name:S2833;GB
71;S2834;Supplier name:S2834;I
71;S2835;Supplier name:S2835;GB
71;S2837;Supplier name:S2837;I
71;S2838;Supplier name:S2838;I
71;S2840;Supplier name:S2840;I
71;S2841;Supplier name:S2841;I
71;S2842;Supplier name:S2842;I
71;S2843;Supplier name:S2843;I
71;S2844;Supplier name:S2844;I
71;S2845;Supplier name:S2845;I
71;S2846;Supplier name:S2846;I
71;S2847;Supplier name:S2847;I
71;S2849;Supplier name:S2849;I
71;S2850;Supplier name:S2850;I
71;S2851;Supplier name:S2851;I
71;S2852;Supplier name:S2852;I
71;S2853;Supplier name:S2853;I
71;S2854;Supplier name:S2854;I
71;S2855;Supplier name:S2855;I
71;S2856;Supplier name:S2856;I
71;S2857;Supplier name:S2857;I
71;S2858;Supplier name:S2858;I
71;S2859;Supplier name:S2859;I
71;S2860;Supplier name:S2860;USA
71;S2861;Supplier name:S2861;GB
71;S2862;Supplier name:S2862;I
71;S2863;Supplier name:S2863;CDN
71;S2864;Supplier name:S2864;I
71;S2865;Supplier name:S2865;I
71;S2866;Supplier name:S2866;I
71;S2867;Supplier name:S2867;I
71;S2868;Supplier name:S2868;I
71;S2869;Supplier name:S2869;GB
71;S2870;Supplier name:S2870;I
71;S2871;Supplier name:S2871;I
71;S2872;Supplier name:S2872;I
71;S2873;Supplier name:S2873;I
71;S2874;Supplier name:S2874;I
71;S2875;Supplier name:S2875;I
71;S2876;Supplier name:S2876;I
71;S2877;Supplier name:S2877;I
71;S2878;Supplier name:S2878;D
71;S2879;Supplier name:S2879;I
71;S2880;Supplier name:S2880;I
71;S2881;Supplier name:S2881;IE
71;S2882;Supplier name:S2882;I
71;S2883;Supplier name:S2883;I
71;S2884;Supplier name:S2884;I
71;S2885;Supplier name:S2885;I
71;S2886;Supplier name:S2886;CDN
71;S2887;Supplier name:S2887;GB
71;S2888;Supplier name:S2888;IE
71;S2889;Supplier name:S2889;I
71;S2890;Supplier name:S2890;I
71;S2891;Supplier name:S2891;ITD
71;S2892;Supplier name:S2892;ITD
71;S2893;Supplier name:S2893;ITD
71;S2894;Supplier name:S2894;ITD
71;S2895;Supplier name:S2895;ITD
71;S2896;Supplier name:S2896;D
71;S2897;Supplier name:S2897;I
71;S2898;Supplier name:S2898;I
71;S2899;Supplier name:S2899;I
71;S2900;Supplier name:S2900;I
71;S2901;Supplier name:S2901;CN
71;S2902;Supplier name:S2902;I
71;S2903;Supplier name:S2903;I
71;S2904;Supplier name:S2904;D
71;S2905;Supplier name:S2905;CN
71;S2906;Supplier name:S2906;I
71;S2907;Supplier name:S2907;I
71;S2908;Supplier name:S2908;I
71;S2909;Supplier name:S2909;I
71;S2910;Supplier name:S2910;I
71;S2911;Supplier name:S2911;I
71;S2912;Supplier name:S2912;GB
71;S2913;Supplier name:S2913;I
71;S2914;Supplier name:S2914;B
71;S2915;Supplier name:S2915;PL
71;S2916;Supplier name:S2916;D
71;S2917;Supplier name:S2917;I
71;S2918;Supplier name:S2918;I
71;S2919;Supplier name:S2919;I
71;S2920;Supplier name:S2920;I
71;S2921;Supplier name:S2921;I
71;S2922;Supplier name:S2922;I
71;S2923;Supplier name:S2923;I
71;S2924;Supplier name:S2924;I
71;S2925;Supplier name:S2925;I
71;S2926;Supplier name:S2926;I
71;S2927;Supplier name:S2927;I
71;S2928;Supplier name:S2928;I
71;S2929;Supplier name:S2929;I
71;S2930;Supplier name:S2930;I
71;S2931;Supplier name:S2931;I
71;S2932;Supplier name:S2932;I
71;S2933;Supplier name:S2933;I
71;S2934;Supplier name:S2934;I
71;S2935;Supplier name:S2935;I
71;S2936;Supplier name:S2936;I
71;S2937;Supplier name:S2937;I
71;S2938;Supplier name:S2938;I
71;S2939;Supplier name:S2939;I
71;S2940;Supplier name:S2940;I
71;S2941;Supplier name:S2941;I
71;S2942;Supplier name:S2942;RCH
71;S2943;Supplier name:S2943;I
71;S2944;Supplier name:S2944;I
71;S2945;Supplier name:S2945;I
71;S2946;Supplier name:S2946;I
71;S2947;Supplier name:S2947;I
71;S2948;Supplier name:S2948;I
71;S2949;Supplier name:S2949;I
71;S2950;Supplier name:S2950;I
71;S2951;Supplier name:S2951;I
71;S2952;Supplier name:S2952;I
71;S2953;Supplier name:S2953;I
71;S2954;Supplier name:S2954;I
71;S2955;Supplier name:S2955;I
71;S2956;Supplier name:S2956;D
71;S2957;Supplier name:S2957;I
71;S2958;Supplier name:S2958;I
71;S2959;Supplier name:S2959;I
71;S2960;Supplier name:S2960;I
71;S2961;Supplier name:S2961;I
71;S2962;Supplier name:S2962;D
71;S2963;Supplier name:S2963;I
71;S2964;Supplier name:S2964;D
71;S2965;Supplier name:S2965;I
71;S2966;Supplier name:S2966;I
71;S2967;Supplier name:S2967;J
71;S2968;Supplier name:S2968;I
71;S2969;Supplier name:S2969;B
71;S2970;Supplier name:S2970;D
71;S2971;Supplier name:S2971;USA
71;S2972;Supplier name:S2972;I
71;S2973;Supplier name:S2973;D
71;S2974;Supplier name:S2974;I
71;S2975;Supplier name:S2975;I
71;S2976;Supplier name:S2976;F
71;S2977;Supplier name:S2977;D
71;S2978;Supplier name:S2978;USA
71;S2979;Supplier name:S2979;D
71;S2980;Supplier name:S2980;GB
71;S2981;Supplier name:S2981;I
71;S2982;Supplier name:S2982;I
71;S2983;Supplier name:S2983;I
71;S2984;Supplier name:S2984;I
71;S2985;Supplier name:S2985;I
71;S2986;Supplier name:S2986;I
71;S2987;Supplier name:S2987;I
71;S2988;Supplier name:S2988;I
71;S2989;Supplier name:S2989;I
71;S2990;Supplier name:S2990;I
71;S2991;Supplier name:S2991;B
71;S2992;Supplier name:S2992;I
71;S2993;Supplier name:S2993;NL
71;S2994;Supplier name:S2994;I
71;S2995;Supplier name:S2995;I
71;S2996;Supplier name:S2996;I
71;S2997;Supplier name:S2997;I
71;S2998;Supplier name:S2998;I
71;S2999;Supplier name:S2999;CN
71;S3000;Supplier name:S3000;I
71;S3001;Supplier name:S3001;I
71;S3002;Supplier name:S3002;I
71;S3003;Supplier name:S3003;I
71;S3004;Supplier name:S3004;I
71;S3005;Supplier name:S3005;I
71;S3006;Supplier name:S3006;I
71;S3007;Supplier name:S3007;I
71;S3008;Supplier name:S3008;I
71;S3009;Supplier name:S3009;I
71;S3010;Supplier name:S3010;I
71;S3011;Supplier name:S3011;I
71;S3012;Supplier name:S3012;ITD
71;S3013;Supplier name:S3013;I
71;S3014;Supplier name:S3014;CH
71;S3015;Supplier name:S3015;I
71;S3016;Supplier name:S3016;ITD
71;S3017;Supplier name:S3017;ISR
71;S3018;Supplier name:S3018;I
71;S3019;Supplier name:S3019;E
71;S3020;Supplier name:S3020;I
71;S3021;Supplier name:S3021;I
71;S3022;Supplier name:S3022;I
71;S3023;Supplier name:S3023;I
71;S3024;Supplier name:S3024;GB
71;S3025;Supplier name:S3025;I
71;S3026;Supplier name:S3026;I
71;S3027;Supplier name:S3027;I
71;S3028;Supplier name:S3028;I
71;S3029;Supplier name:S3029;A
71;S3030;Supplier name:S3030;I
71;S3031;Supplier name:S3031;I
71;S3032;Supplier name:S3032;I
71;S3033;Supplier name:S3033;I
71;S3034;Supplier name:S3034;I
71;S3035;Supplier name:S3035;I
71;S3036;Supplier name:S3036;I
71;S3037;Supplier name:S3037;I
71;S3038;Supplier name:S3038;I
71;S3039;Supplier name:S3039;I
71;S3040;Supplier name:S3040;I
71;S3041;Supplier name:S3041;I
71;S3042;Supplier name:S3042;I
71;S3043;Supplier name:S3043;I
71;S3044;Supplier name:S3044;I
71;S3045;Supplier name:S3045;I
71;S3046;Supplier name:S3046;I
71;S3047;Supplier name:S3047;D
71;S3048;Supplier name:S3048;I
71;S3049;Supplier name:S3049;E
71;S3050;Supplier name:S3050;CH
71;S3051;Supplier name:S3051;I
71;S3052;Supplier name:S3052;GB
71;S3053;Supplier name:S3053;I
71;S3054;Supplier name:S3054;I
71;S3055;Supplier name:S3055;I
71;S3056;Supplier name:S3056;I
71;S3057;Supplier name:S3057;GB
71;S3058;Supplier name:S3058;I
71;S3059;Supplier name:S3059;I
71;S3060;Supplier name:S3060;I
71;S3061;Supplier name:S3061;I
71;S3062;Supplier name:S3062;I
71;S3063;Supplier name:S3063;I
71;S3064;Supplier name:S3064;I
71;S3065;Supplier name:S3065;I
71;S3066;Supplier name:S3066;ITD
71;S3067;Supplier name:S3067;GB
71;S3068;Supplier name:S3068;USA
71;S3069;Supplier name:S3069;I
71;S3070;Supplier name:S3070;I
71;S3071;Supplier name:S3071;I
71;S3072;Supplier name:S3072;I
71;S3073;Supplier name:S3073;TW
71;S3074;Supplier name:S3074;I
71;S3075;Supplier name:S3075;I
71;S3076;Supplier name:S3076;I
71;S3077;Supplier name:S3077;I
71;S3078;Supplier name:S3078;I
71;S3079;Supplier name:S3079;I
71;S3080;Supplier name:S3080;I
71;S3081;Supplier name:S3081;I
71;S3082;Supplier name:S3082;I
71;S3083;Supplier name:S3083;I
71;S3084;Supplier name:S3084;ITD
71;S3085;Supplier name:S3085;I
71;S3086;Supplier name:S3086;I
71;S3087;Supplier name:S3087;GB
71;S3088;Supplier name:S3088;F
71;S3089;Supplier name:S3089;GB
71;S3090;Supplier name:S3090;USA
71;S3091;Supplier name:S3091;I
71;S3092;Supplier name:S3092;I
71;S3093;Supplier name:S3093;I
71;S3094;Supplier name:S3094;I
71;S3095;Supplier name:S3095;I
71;S3096;Supplier name:S3096;NL
71;S3097;Supplier name:S3097;I
71;S3098;Supplier name:S3098;I
71;S3099;Supplier name:S3099;I
71;S3100;Supplier name:S3100;I
71;S3101;Supplier name:S3101;I
71;S3102;Supplier name:S3102;CN
71;S3103;Supplier name:S3103;DE
71;S3104;Supplier name:S3104;B
71;S3105;Supplier name:S3105;I
71;S3106;Supplier name:S3106;I
71;S3107;Supplier name:S3107;I
71;S3108;Supplier name:S3108;I
71;S3109;Supplier name:S3109;I
71;S3110;Supplier name:S3110;I
71;S3111;Supplier name:S3111;I
71;S3112;Supplier name:S3112;I
71;S3113;Supplier name:S3113;I
71;S3114;Supplier name:S3114;I
71;S3115;Supplier name:S3115;I
71;S3116;Supplier name:S3116;I
71;S3117;Supplier name:S3117;I
71;S3118;Supplier name:S3118;F
71;S3119;Supplier name:S3119;I
71;S3120;Supplier name:S3120;D
71;S3121;Supplier name:S3121;I
71;S3122;Supplier name:S3122;I
71;S3123;Supplier name:S3123;F
71;S3124;Supplier name:S3124;I
71;S3125;Supplier name:S3125;I
71;S3126;Supplier name:S3126;I
71;S3127;Supplier name:S3127;GB
71;S3128;Supplier name:S3128;I
71;S3129;Supplier name:S3129;SG
71;S3130;Supplier name:S3130;I
71;S3131;Supplier name:S3131;I
71;S3132;Supplier name:S3132;I
71;S3133;Supplier name:S3133;I
71;S3135;Supplier name:S3135;I
71;S3136;Supplier name:S3136;I
71;S3138;Supplier name:S3138;I
71;S3139;Supplier name:S3139;I
71;S3140;Supplier name:S3140;I
71;S3141;Supplier name:S3141;I
71;S3142;Supplier name:S3142;I
71;S3144;Supplier name:S3144;I
71;S3145;Supplier name:S3145;I
71;S3146;Supplier name:S3146;I
71;S3147;Supplier name:S3147;I
71;S3148;Supplier name:S3148;I
71;S3149;Supplier name:S3149;I
71;S3150;Supplier name:S3150;MX
71;S3151;Supplier name:S3151;I
71;S3152;Supplier name:S3152;F
71;S3153;Supplier name:S3153;I
71;S3154;Supplier name:S3154;I
71;S3155;Supplier name:S3155;I
71;S3156;Supplier name:S3156;I
71;S3157;Supplier name:S3157;CN
71;S3158;Supplier name:S3158;CN
71;S3159;Supplier name:S3159;I
71;S3160;Supplier name:S3160;I
71;S3161;Supplier name:S3161;I
71;S3162;Supplier name:S3162;I
71;S3163;Supplier name:S3163;F
71;S3164;Supplier name:S3164;I
71;S3165;Supplier name:S3165;ITD
71;S3166;Supplier name:S3166;GB
71;S3167;Supplier name:S3167;I
71;S3168;Supplier name:S3168;I
71;S3169;Supplier name:S3169;I
71;S3170;Supplier name:S3170;I
71;S3171;Supplier name:S3171;I
71;S3172;Supplier name:S3172;USA
71;S3173;Supplier name:S3173;MX
71;S3175;Supplier name:S3175;I
71;S3176;Supplier name:S3176;I
71;S3177;Supplier name:S3177;F
71;S3178;Supplier name:S3178;I
71;S3179;Supplier name:S3179;I
71;S3180;Supplier name:S3180;I
71;S3181;Supplier name:S3181;I
71;S3182;Supplier name:S3182;I
71;S3183;Supplier name:S3183;I
71;S3184;Supplier name:S3184;I
71;S3185;Supplier name:S3185;I
71;S3186;Supplier name:S3186;I
71;S3187;Supplier name:S3187;I
71;S3188;Supplier name:S3188;I
71;S3189;Supplier name:S3189;I
71;S3190;Supplier name:S3190;I
71;S3191;Supplier name:S3191;I
71;S3192;Supplier name:S3192;I
71;S3193;Supplier name:S3193;I
71;S3194;Supplier name:S3194;I
71;S3195;Supplier name:S3195;I
71;S3196;Supplier name:S3196;GB
71;S3197;Supplier name:S3197;D
71;S3198;Supplier name:S3198;I
71;S3199;Supplier name:S3199;I
71;S3200;Supplier name:S3200;I
71;S3201;Supplier name:S3201;I
71;S3202;Supplier name:S3202;I
71;S3203;Supplier name:S3203;I
71;S3204;Supplier name:S3204;D
71;S3205;Supplier name:S3205;I
71;S3206;Supplier name:S3206;I
71;S3207;Supplier name:S3207;CN
71;S3208;Supplier name:S3208;I
71;S3209;Supplier name:S3209;I
71;S3210;Supplier name:S3210;I
71;S3211;Supplier name:S3211;I
71;S3212;Supplier name:S3212;I
71;S3213;Supplier name:S3213;I
71;S3214;Supplier name:S3214;I
71;S3215;Supplier name:S3215;I
71;S3216;Supplier name:S3216;E
71;S3217;Supplier name:S3217;I
71;S3218;Supplier name:S3218;D
71;S3219;Supplier name:S3219;I
71;S3220;Supplier name:S3220;I
71;S3221;Supplier name:S3221;I
71;S3222;Supplier name:S3222;I
71;S3223;Supplier name:S3223;I
71;S3224;Supplier name:S3224;I
71;S3225;Supplier name:S3225;I
71;S3226;Supplier name:S3226;E
71;S3227;Supplier name:S3227;I
71;S3228;Supplier name:S3228;I
71;S3229;Supplier name:S3229;I
71;S3230;Supplier name:S3230;GB
71;S3231;Supplier name:S3231;I
71;S3232;Supplier name:S3232;CZ
71;S3233;Supplier name:S3233;I
71;S3234;Supplier name:S3234;I
71;S3235;Supplier name:S3235;I
71;S3236;Supplier name:S3236;I
71;S3237;Supplier name:S3237;I
71;S3238;Supplier name:S3238;I
71;S3239;Supplier name:S3239;I
71;S3240;Supplier name:S3240;I
71;S3241;Supplier name:S3241;I
71;S3242;Supplier name:S3242;I
71;S3243;Supplier name:S3243;F
71;S3244;Supplier name:S3244;I
71;S3245;Supplier name:S3245;GB
71;S3246;Supplier name:S3246;I
71;S3247;Supplier name:S3247;I
71;S3248;Supplier name:S3248;I
71;S3249;Supplier name:S3249;I
71;S3250;Supplier name:S3250;I
71;S3251;Supplier name:S3251;F
71;S3252;Supplier name:S3252;I
71;S3253;Supplier name:S3253;I
71;S3254;Supplier name:S3254;I
71;S3255;Supplier name:S3255;I
71;S3256;Supplier name:S3256;I
71;S3257;Supplier name:S3257;CH
